Date,Product_Type,Revenue,Quantity
2024-07-31,Laptop,2783.76,6
2024-07-31,Tablet,786.41,1
2024-07-31,Tablet,4718.46,6
2024-07-31,Smartphone,2279.36,2
2024-07-31,Laptop,5394.56,8
2024-07-31,Smartwatch,5068.98,6
2024-07-31,Smartphone,1139.68,1
2024-08-01,Tablet,1235.15,5
2024-08-01,Smartwatch,8448.3,10
2024-08-01,Headphones,722.36,2
2024-08-01,Headphones,1444.72,4
2024-08-01,Smartwatch,5068.98,6
2024-08-01,Smartphone,1582.38,2
2024-08-01,Tablet,1482.18,6
2024-08-01,Laptop,2697.28,4
2024-08-01,Smartphone,41.5,2
2024-08-01,Smartwatch,4135.5,9
2024-08-01,Headphones,1805.9,5
2024-08-01,Smartwatch,2297.5,5
2024-08-01,Laptop,6068.88,9
2024-08-01,Smartwatch,1378.5,3
2024-08-01,Smartwatch,1838.0,4
2024-08-01,Smartwatch,3216.5,7
2024-08-01,Smartphone,2279.36,2
2024-08-01,Headphones,722.36,2
2024-08-01,Laptop,5394.56,8
2024-08-01,Laptop,6068.88,9
2024-08-01,Smartphone,83.0,4
2024-08-01,Tablet,1235.15,5
2024-08-01,Smartphone,1139.68,1
2024-08-01,Tablet,7864.1,10
2024-08-01,Tablet,3145.64,4
2024-08-01,Smartwatch,2297.5,5
2024-08-01,Smartwatch,3676.0,8
2024-08-01,Smartphone,62.25,3
2024-08-01,Tablet,741.09,3
2024-08-01,Headphones,1083.54,3
2024-08-01,Smartphone,791.19,1
2024-08-01,Smartwatch,2534.49,3
2024-08-01,Laptop,927.92,2
2024-08-01,Smartwatch,4135.5,9
2024-08-01,Tablet,247.03,1
2024-08-01,Smartphone,7977.76,7
2024-08-01,Smartphone,6838.08,6
2024-08-01,Smartphone,1139.68,1
2024-08-01,Laptop,1855.84,4
2024-08-01,Smartphone,7911.9,10
2024-08-01,Headphones,2889.44,8
2024-08-01,Smartphone,2373.57,3
2024-08-01,Tablet,247.03,1
2024-08-01,Smartphone,2279.36,2
2024-08-02,Smartphone,62.25,3
2024-08-02,Tablet,6291.28,8
2024-08-02,Smartphone,3955.95,5
2024-08-02,Tablet,2223.27,9
2024-08-02,Smartphone,7977.76,7
2024-08-02,Smartwatch,3216.5,7
2024-08-02,Laptop,463.96,1
2024-08-02,Laptop,4720.24,7
2024-08-02,Smartwatch,459.5,1
2024-08-02,Smartphone,10257.12,9
2024-08-02,Headphones,2889.44,8
2024-08-02,Smartphone,7120.71,9
2024-08-02,Laptop,2022.96,3
2024-08-02,Smartwatch,4595.0,10
2024-08-02,Laptop,1348.64,2
2024-08-02,Smartphone,3419.04,3
2024-08-02,Smartwatch,1838.0,4
2024-08-02,Smartphone,6329.52,8
2024-08-02,Headphones,3250.62,9
2024-08-02,Tablet,741.09,3
2024-08-02,Smartphone,7977.76,7
2024-08-02,Smartwatch,4595.0,10
2024-08-02,Smartphone,5698.4,5
2024-08-02,Smartphone,83.0,4
2024-08-02,Smartwatch,3216.5,7
2024-08-02,Tablet,1729.21,7
2024-08-02,Headphones,1444.72,4
2024-08-02,Smartwatch,2534.49,3
2024-08-02,Smartphone,6329.52,8
2024-08-02,Smartphone,10257.12,9
2024-08-02,Tablet,1482.18,6
2024-08-02,Tablet,3932.05,5
2024-08-02,Smartwatch,1689.66,2
2024-08-02,Smartwatch,1378.5,3
2024-08-02,Laptop,4720.24,7
2024-08-02,Tablet,988.12,4
2024-08-02,Smartphone,9117.44,8
2024-08-02,Laptop,3371.6,5
2024-08-02,Headphones,3250.62,9
2024-08-02,Tablet,3932.05,5
2024-08-02,Smartwatch,459.5,1
2024-08-02,Headphones,1444.72,4
2024-08-02,Tablet,741.09,3
2024-08-02,Laptop,3711.68,8
2024-08-03,Smartphone,1582.38,2
2024-08-03,Smartwatch,1838.0,4
2024-08-03,Smartwatch,3379.32,4
2024-08-03,Smartwatch,5913.81,7
2024-08-03,Smartwatch,1689.66,2
2024-08-03,Smartwatch,4224.15,5
2024-08-03,Smartphone,166.0,8
2024-08-03,Laptop,4045.92,6
2024-08-03,Laptop,6743.2,10
2024-08-03,Smartphone,1139.68,1
2024-08-03,Tablet,786.41,1
2024-08-03,Laptop,2319.8,5
2024-08-03,Smartwatch,844.83,1
2024-08-03,Smartphone,62.25,3
2024-08-03,Tablet,247.03,1
2024-08-03,Headphones,1805.9,5
2024-08-03,Smartphone,7977.76,7
2024-08-03,Tablet,2359.23,3
2024-08-03,Tablet,741.09,3
2024-08-03,Smartwatch,6758.64,8
2024-08-03,Smartphone,4558.72,4
2024-08-03,Smartphone,1139.68,1
2024-08-03,Smartphone,2373.57,3
2024-08-03,Laptop,463.96,1
2024-08-03,Tablet,1729.21,7
2024-08-03,Smartwatch,6758.64,8
2024-08-03,Laptop,4639.6,10
2024-08-03,Smartphone,3419.04,3
2024-08-03,Smartphone,83.0,4
2024-08-03,Smartphone,4558.72,4
2024-08-03,Smartphone,11396.8,10
2024-08-03,Smartwatch,1689.66,2
2024-08-03,Smartwatch,1378.5,3
2024-08-03,Smartphone,5698.4,5
2024-08-03,Laptop,2022.96,3
2024-08-03,Laptop,4720.24,7
2024-08-03,Smartphone,6838.08,6
2024-08-03,Smartphone,1139.68,1
2024-08-03,Tablet,5504.87,7
2024-08-03,Smartwatch,7603.47,9
2024-08-03,Headphones,2167.08,6
2024-08-03,Smartwatch,1689.66,2
2024-08-03,Smartwatch,2534.49,3
2024-08-03,Laptop,3711.68,8
2024-08-03,Laptop,1348.64,2
2024-08-03,Smartphone,6838.08,6
2024-08-03,Laptop,6068.88,9
2024-08-03,Smartphone,10257.12,9
2024-08-03,Smartphone,7120.71,9
2024-08-03,Laptop,4720.24,7
2024-08-03,Headphones,722.36,2
2024-08-03,Smartphone,4558.72,4
2024-08-03,Tablet,2359.23,3
2024-08-03,Headphones,2889.44,8
2024-08-04,Smartphone,3419.04,3
2024-08-04,Smartwatch,844.83,1
2024-08-04,Smartphone,207.5,10
2024-08-04,Smartphone,83.0,4
2024-08-04,Smartwatch,8448.3,10
2024-08-04,Tablet,3145.64,4
2024-08-04,Smartwatch,6758.64,8
2024-08-04,Laptop,2022.96,3
2024-08-04,Headphones,2889.44,8
2024-08-04,Smartwatch,4595.0,10
2024-08-04,Laptop,2783.76,6
2024-08-04,Smartwatch,919.0,2
2024-08-04,Smartphone,186.75,9
2024-08-04,Smartphone,7120.71,9
2024-08-04,Smartphone,5698.4,5
2024-08-04,Headphones,3250.62,9
2024-08-04,Tablet,2223.27,9
2024-08-04,Tablet,4718.46,6
2024-08-04,Smartphone,3955.95,5
2024-08-04,Smartphone,4747.14,6
2024-08-04,Tablet,5504.87,7
2024-08-04,Laptop,3371.6,5
2024-08-04,Tablet,1976.24,8
2024-08-04,Smartwatch,4595.0,10
2024-08-04,Headphones,3250.62,9
2024-08-04,Smartphone,10257.12,9
2024-08-04,Smartwatch,1838.0,4
2024-08-04,Smartphone,10257.12,9
2024-08-04,Smartwatch,3216.5,7
2024-08-04,Tablet,7864.1,10
2024-08-05,Smartphone,20.75,1
2024-08-05,Smartphone,7977.76,7
2024-08-05,Smartwatch,919.0,2
2024-08-05,Laptop,2697.28,4
2024-08-05,Tablet,247.03,1
2024-08-05,Laptop,2319.8,5
2024-08-05,Smartphone,6329.52,8
2024-08-05,Tablet,7077.69,9
2024-08-05,Tablet,1235.15,5
2024-08-05,Smartwatch,1378.5,3
2024-08-05,Smartphone,6838.08,6
2024-08-05,Smartphone,3419.04,3
2024-08-05,Headphones,361.18,1
2024-08-05,Smartwatch,5913.81,7
2024-08-05,Smartwatch,919.0,2
2024-08-05,Tablet,6291.28,8
2024-08-05,Laptop,5394.56,8
2024-08-05,Headphones,2889.44,8
2024-08-05,Tablet,786.41,1
2024-08-05,Headphones,2528.26,7
2024-08-05,Smartwatch,3216.5,7
2024-08-05,Laptop,3247.72,7
2024-08-05,Smartphone,145.25,7
2024-08-05,Tablet,7864.1,10
2024-08-05,Tablet,988.12,4
2024-08-05,Laptop,1348.64,2
2024-08-05,Laptop,2022.96,3
2024-08-05,Smartwatch,3379.32,4
2024-08-05,Smartphone,3955.95,5
2024-08-05,Headphones,1805.9,5
2024-08-05,Headphones,1805.9,5
2024-08-05,Laptop,6068.88,9
2024-08-05,Smartwatch,4595.0,10
2024-08-05,Laptop,2697.28,4
2024-08-05,Laptop,1348.64,2
2024-08-05,Smartwatch,4595.0,10
2024-08-05,Smartwatch,3676.0,8
2024-08-05,Smartwatch,3379.32,4
2024-08-05,Smartwatch,7603.47,9
2024-08-05,Tablet,247.03,1
2024-08-05,Tablet,2470.3,10
2024-08-05,Headphones,2528.26,7
2024-08-05,Smartphone,10257.12,9
2024-08-05,Laptop,3371.6,5
2024-08-05,Smartwatch,3379.32,4
2024-08-05,Tablet,6291.28,8
2024-08-05,Smartwatch,4595.0,10
2024-08-05,Laptop,2022.96,3
2024-08-06,Smartwatch,5068.98,6
2024-08-06,Smartphone,5698.4,5
2024-08-06,Smartwatch,4595.0,10
2024-08-06,Smartphone,2279.36,2
2024-08-06,Tablet,988.12,4
2024-08-06,Tablet,988.12,4
2024-08-06,Smartwatch,2757.0,6
2024-08-06,Laptop,2783.76,6
2024-08-06,Smartphone,11396.8,10
2024-08-06,Laptop,674.32,1
2024-08-06,Smartphone,2279.36,2
2024-08-06,Headphones,1083.54,3
2024-08-06,Tablet,988.12,4
2024-08-06,Smartphone,83.0,4
2024-08-06,Laptop,2697.28,4
2024-08-06,Laptop,6068.88,9
2024-08-06,Laptop,4045.92,6
2024-08-06,Tablet,494.06,2
2024-08-06,Smartwatch,2297.5,5
2024-08-06,Headphones,722.36,2
2024-08-06,Smartphone,6329.52,8
2024-08-06,Headphones,361.18,1
2024-08-06,Smartphone,2373.57,3
2024-08-06,Laptop,2697.28,4
2024-08-06,Laptop,1348.64,2
2024-08-06,Headphones,1805.9,5
2024-08-06,Smartphone,2373.57,3
2024-08-06,Smartphone,62.25,3
2024-08-06,Tablet,2470.3,10
2024-08-06,Tablet,6291.28,8
2024-08-06,Smartphone,3419.04,3
2024-08-06,Laptop,3711.68,8
2024-08-06,Smartphone,5698.4,5
2024-08-06,Tablet,1976.24,8
2024-08-06,Laptop,5394.56,8
2024-08-06,Tablet,786.41,1
2024-08-06,Smartwatch,459.5,1
2024-08-06,Tablet,1729.21,7
2024-08-06,Laptop,674.32,1
2024-08-06,Tablet,786.41,1
2024-08-06,Tablet,3145.64,4
2024-08-07,Smartphone,3419.04,3
2024-08-07,Smartphone,6329.52,8
2024-08-07,Smartphone,20.75,1
2024-08-07,Smartphone,6329.52,8
2024-08-07,Smartwatch,4595.0,10
2024-08-07,Headphones,1444.72,4
2024-08-07,Tablet,7077.69,9
2024-08-07,Smartphone,3419.04,3
2024-08-07,Laptop,4045.92,6
2024-08-07,Smartphone,3164.76,4
2024-08-07,Headphones,2528.26,7
2024-08-07,Tablet,247.03,1
2024-08-07,Tablet,7864.1,10
2024-08-07,Smartphone,9117.44,8
2024-08-07,Tablet,3932.05,5
2024-08-07,Tablet,494.06,2
2024-08-07,Tablet,1482.18,6
2024-08-07,Tablet,7864.1,10
2024-08-07,Laptop,1348.64,2
2024-08-07,Headphones,2889.44,8
2024-08-07,Smartphone,5698.4,5
2024-08-07,Laptop,463.96,1
2024-08-07,Smartwatch,3216.5,7
2024-08-07,Headphones,3611.8,10
2024-08-07,Tablet,1482.18,6
2024-08-07,Smartwatch,3216.5,7
2024-08-07,Tablet,1482.18,6
2024-08-07,Laptop,4045.92,6
2024-08-07,Smartphone,1139.68,1
2024-08-07,Tablet,3145.64,4
2024-08-07,Laptop,3711.68,8
2024-08-07,Smartphone,7977.76,7
2024-08-07,Smartwatch,4224.15,5
2024-08-07,Smartphone,1582.38,2
2024-08-07,Laptop,4175.64,9
2024-08-07,Tablet,7077.69,9
2024-08-07,Tablet,988.12,4
2024-08-07,Tablet,1235.15,5
2024-08-07,Smartwatch,7603.47,9
2024-08-08,Tablet,3932.05,5
2024-08-08,Smartphone,186.75,9
2024-08-08,Smartwatch,5913.81,7
2024-08-08,Tablet,1572.82,2
2024-08-08,Laptop,927.92,2
2024-08-08,Smartphone,9117.44,8
2024-08-08,Smartphone,186.75,9
2024-08-08,Smartwatch,1689.66,2
2024-08-08,Laptop,4175.64,9
2024-08-08,Smartphone,1139.68,1
2024-08-08,Smartwatch,4135.5,9
2024-08-08,Smartphone,9117.44,8
2024-08-08,Smartwatch,3216.5,7
2024-08-08,Smartphone,9117.44,8
2024-08-08,Smartphone,186.75,9
2024-08-08,Tablet,1482.18,6
2024-08-08,Headphones,1083.54,3
2024-08-08,Smartphone,186.75,9
2024-08-08,Laptop,2022.96,3
2024-08-08,Tablet,1976.24,8
2024-08-08,Smartwatch,3216.5,7
2024-08-08,Tablet,4718.46,6
2024-08-08,Smartphone,5538.33,7
2024-08-08,Smartphone,6838.08,6
2024-08-08,Smartwatch,1689.66,2
2024-08-08,Smartwatch,7603.47,9
2024-08-08,Tablet,1572.82,2
2024-08-08,Tablet,5504.87,7
2024-08-08,Tablet,494.06,2
2024-08-08,Smartwatch,8448.3,10
2024-08-08,Smartphone,7120.71,9
2024-08-08,Smartphone,3164.76,4
2024-08-08,Smartphone,166.0,8
2024-08-08,Smartphone,1139.68,1
2024-08-08,Smartphone,5698.4,5
2024-08-08,Smartphone,145.25,7
2024-08-08,Laptop,2022.96,3
2024-08-08,Tablet,2359.23,3
2024-08-08,Smartwatch,5913.81,7
2024-08-08,Laptop,4720.24,7
2024-08-08,Headphones,2528.26,7
2024-08-08,Laptop,4175.64,9
2024-08-08,Smartphone,207.5,10
2024-08-08,Smartphone,791.19,1
2024-08-08,Smartphone,124.5,6
2024-08-08,Laptop,2697.28,4
2024-08-08,Headphones,3250.62,9
2024-08-08,Smartwatch,2297.5,5
2024-08-08,Laptop,4045.92,6
2024-08-08,Smartphone,2279.36,2
2024-08-08,Smartphone,7911.9,10
2024-08-08,Smartphone,2279.36,2
2024-08-08,Tablet,2223.27,9
2024-08-08,Smartphone,5698.4,5
2024-08-09,Tablet,1235.15,5
2024-08-09,Laptop,1855.84,4
2024-08-09,Smartphone,11396.8,10
2024-08-09,Headphones,361.18,1
2024-08-09,Smartwatch,1838.0,4
2024-08-09,Smartphone,103.75,5
2024-08-09,Smartwatch,2757.0,6
2024-08-09,Smartwatch,459.5,1
2024-08-09,Tablet,1572.82,2
2024-08-09,Laptop,4045.92,6
2024-08-09,Smartphone,1139.68,1
2024-08-09,Headphones,722.36,2
2024-08-09,Tablet,1572.82,2
2024-08-09,Smartwatch,5068.98,6
2024-08-09,Laptop,5394.56,8
2024-08-09,Tablet,786.41,1
2024-08-09,Smartphone,791.19,1
2024-08-09,Tablet,786.41,1
2024-08-09,Laptop,1391.88,3
2024-08-09,Smartwatch,2757.0,6
2024-08-09,Smartphone,145.25,7
2024-08-09,Smartwatch,3216.5,7
2024-08-09,Tablet,494.06,2
2024-08-09,Smartwatch,5068.98,6
2024-08-09,Tablet,786.41,1
2024-08-09,Tablet,7077.69,9
2024-08-09,Smartwatch,4135.5,9
2024-08-09,Smartphone,124.5,6
2024-08-09,Tablet,786.41,1
2024-08-09,Smartphone,6838.08,6
2024-08-09,Tablet,988.12,4
2024-08-09,Smartphone,9117.44,8
2024-08-09,Tablet,7077.69,9
2024-08-09,Laptop,5394.56,8
2024-08-09,Smartphone,3164.76,4
2024-08-09,Smartphone,166.0,8
2024-08-09,Laptop,1348.64,2
2024-08-09,Smartphone,6329.52,8
2024-08-09,Smartwatch,1378.5,3
2024-08-09,Laptop,5394.56,8
2024-08-09,Smartphone,7977.76,7
2024-08-09,Smartphone,4558.72,4
2024-08-09,Headphones,1444.72,4
2024-08-09,Smartphone,7120.71,9
2024-08-09,Laptop,4720.24,7
2024-08-09,Smartwatch,919.0,2
2024-08-09,Laptop,1348.64,2
2024-08-09,Laptop,927.92,2
2024-08-09,Headphones,2167.08,6
2024-08-09,Smartphone,9117.44,8
2024-08-09,Smartphone,3955.95,5
2024-08-09,Tablet,2470.3,10
2024-08-09,Tablet,3932.05,5
2024-08-10,Headphones,2167.08,6
2024-08-10,Smartwatch,7603.47,9
2024-08-10,Smartwatch,2534.49,3
2024-08-10,Headphones,722.36,2
2024-08-10,Tablet,5504.87,7
2024-08-10,Tablet,2359.23,3
2024-08-10,Tablet,1729.21,7
2024-08-10,Tablet,3932.05,5
2024-08-10,Laptop,927.92,2
2024-08-10,Laptop,1348.64,2
2024-08-10,Smartwatch,1838.0,4
2024-08-10,Smartphone,62.25,3
2024-08-10,Tablet,2359.23,3
2024-08-10,Smartphone,103.75,5
2024-08-10,Tablet,3145.64,4
2024-08-10,Smartphone,4558.72,4
2024-08-10,Smartphone,166.0,8
2024-08-10,Laptop,3711.68,8
2024-08-10,Smartwatch,1689.66,2
2024-08-10,Laptop,6068.88,9
2024-08-10,Tablet,1572.82,2
2024-08-10,Smartwatch,3216.5,7
2024-08-10,Tablet,2223.27,9
2024-08-10,Tablet,7864.1,10
2024-08-10,Smartwatch,1689.66,2
2024-08-10,Laptop,674.32,1
2024-08-10,Smartwatch,3676.0,8
2024-08-10,Laptop,927.92,2
2024-08-10,Tablet,3145.64,4
2024-08-10,Smartwatch,4595.0,10
2024-08-10,Tablet,2223.27,9
2024-08-10,Tablet,2359.23,3
2024-08-10,Headphones,1083.54,3
2024-08-10,Laptop,463.96,1
2024-08-10,Smartphone,11396.8,10
2024-08-10,Tablet,494.06,2
2024-08-10,Tablet,1482.18,6
2024-08-10,Laptop,3371.6,5
2024-08-10,Smartphone,9117.44,8
2024-08-10,Laptop,4175.64,9
2024-08-10,Laptop,3371.6,5
2024-08-10,Laptop,6068.88,9
2024-08-10,Headphones,1083.54,3
2024-08-10,Smartwatch,4135.5,9
2024-08-10,Smartphone,9117.44,8
2024-08-10,Laptop,3371.6,5
2024-08-10,Smartphone,2279.36,2
2024-08-10,Smartphone,7120.71,9
2024-08-10,Smartphone,41.5,2
2024-08-10,Smartphone,2279.36,2
2024-08-10,Laptop,1391.88,3
2024-08-10,Headphones,1083.54,3
2024-08-10,Smartwatch,1689.66,2
2024-08-11,Tablet,786.41,1
2024-08-11,Smartwatch,2757.0,6
2024-08-11,Headphones,2889.44,8
2024-08-11,Smartphone,7120.71,9
2024-08-11,Laptop,3371.6,5
2024-08-11,Laptop,6068.88,9
2024-08-11,Tablet,1976.24,8
2024-08-11,Smartphone,11396.8,10
2024-08-11,Headphones,2889.44,8
2024-08-11,Laptop,6743.2,10
2024-08-11,Tablet,2223.27,9
2024-08-11,Smartphone,7911.9,10
2024-08-11,Smartphone,7120.71,9
2024-08-11,Headphones,1805.9,5
2024-08-11,Tablet,3145.64,4
2024-08-11,Tablet,1235.15,5
2024-08-11,Smartphone,791.19,1
2024-08-11,Laptop,3371.6,5
2024-08-11,Tablet,3145.64,4
2024-08-11,Smartwatch,459.5,1
2024-08-11,Tablet,2223.27,9
2024-08-11,Smartphone,145.25,7
2024-08-11,Smartwatch,4135.5,9
2024-08-11,Smartphone,9117.44,8
2024-08-11,Headphones,361.18,1
2024-08-11,Smartwatch,1378.5,3
2024-08-11,Tablet,6291.28,8
2024-08-11,Smartphone,83.0,4
2024-08-11,Smartwatch,7603.47,9
2024-08-11,Smartphone,103.75,5
2024-08-11,Tablet,494.06,2
2024-08-11,Smartwatch,4595.0,10
2024-08-11,Smartphone,2279.36,2
2024-08-11,Headphones,1083.54,3
2024-08-11,Laptop,1391.88,3
2024-08-11,Smartwatch,1689.66,2
2024-08-11,Smartphone,62.25,3
2024-08-11,Smartwatch,4224.15,5
2024-08-11,Smartphone,3955.95,5
2024-08-11,Laptop,2783.76,6
2024-08-11,Headphones,3250.62,9
2024-08-12,Laptop,5394.56,8
2024-08-12,Smartwatch,7603.47,9
2024-08-12,Laptop,4720.24,7
2024-08-12,Smartphone,6329.52,8
2024-08-12,Laptop,674.32,1
2024-08-12,Smartphone,6838.08,6
2024-08-12,Tablet,1976.24,8
2024-08-12,Headphones,1083.54,3
2024-08-12,Smartphone,83.0,4
2024-08-12,Tablet,1482.18,6
2024-08-12,Tablet,741.09,3
2024-08-12,Laptop,3247.72,7
2024-08-12,Smartwatch,2534.49,3
2024-08-12,Laptop,2022.96,3
2024-08-12,Smartwatch,1689.66,2
2024-08-12,Smartwatch,3676.0,8
2024-08-12,Smartphone,3164.76,4
2024-08-12,Smartwatch,5068.98,6
2024-08-12,Headphones,2528.26,7
2024-08-12,Laptop,2022.96,3
2024-08-12,Smartphone,62.25,3
2024-08-12,Smartwatch,4595.0,10
2024-08-12,Smartwatch,919.0,2
2024-08-12,Smartphone,7120.71,9
2024-08-12,Smartphone,2373.57,3
2024-08-12,Laptop,3711.68,8
2024-08-12,Smartwatch,1378.5,3
2024-08-12,Smartphone,103.75,5
2024-08-12,Smartphone,791.19,1
2024-08-12,Smartphone,1139.68,1
2024-08-12,Tablet,1729.21,7
2024-08-12,Tablet,741.09,3
2024-08-12,Tablet,786.41,1
2024-08-12,Headphones,3250.62,9
2024-08-12,Smartwatch,919.0,2
2024-08-12,Smartphone,207.5,10
2024-08-12,Tablet,1482.18,6
2024-08-12,Smartwatch,3379.32,4
2024-08-12,Smartphone,3419.04,3
2024-08-12,Smartphone,5698.4,5
2024-08-12,Tablet,3145.64,4
2024-08-12,Laptop,3247.72,7
2024-08-12,Smartwatch,4135.5,9
2024-08-12,Laptop,4175.64,9
2024-08-13,Tablet,1729.21,7
2024-08-13,Smartwatch,1378.5,3
2024-08-13,Smartwatch,2757.0,6
2024-08-13,Headphones,2167.08,6
2024-08-13,Smartwatch,3216.5,7
2024-08-13,Smartwatch,2297.5,5
2024-08-13,Laptop,1348.64,2
2024-08-13,Tablet,3932.05,5
2024-08-13,Smartphone,791.19,1
2024-08-13,Smartphone,7977.76,7
2024-08-13,Tablet,4718.46,6
2024-08-13,Smartwatch,7603.47,9
2024-08-13,Smartwatch,4224.15,5
2024-08-13,Tablet,1572.82,2
2024-08-13,Smartphone,5538.33,7
2024-08-13,Laptop,3371.6,5
2024-08-13,Smartphone,2279.36,2
2024-08-13,Smartwatch,7603.47,9
2024-08-13,Smartphone,1139.68,1
2024-08-13,Laptop,1855.84,4
2024-08-13,Laptop,1855.84,4
2024-08-13,Laptop,674.32,1
2024-08-13,Tablet,2359.23,3
2024-08-13,Smartphone,103.75,5
2024-08-13,Smartphone,124.5,6
2024-08-13,Smartphone,4558.72,4
2024-08-13,Laptop,1348.64,2
2024-08-13,Headphones,3611.8,10
2024-08-13,Smartphone,4747.14,6
2024-08-13,Tablet,3932.05,5
2024-08-13,Tablet,4718.46,6
2024-08-13,Laptop,2022.96,3
2024-08-13,Smartphone,3955.95,5
2024-08-13,Smartphone,2373.57,3
2024-08-13,Smartphone,2279.36,2
2024-08-13,Smartphone,7120.71,9
2024-08-13,Laptop,3247.72,7
2024-08-13,Tablet,1729.21,7
2024-08-13,Headphones,2528.26,7
2024-08-13,Tablet,247.03,1
2024-08-13,Laptop,5394.56,8
2024-08-13,Smartwatch,8448.3,10
2024-08-13,Laptop,6743.2,10
2024-08-13,Headphones,1444.72,4
2024-08-13,Smartphone,7977.76,7
2024-08-13,Tablet,3932.05,5
2024-08-13,Laptop,4720.24,7
2024-08-13,Smartwatch,844.83,1
2024-08-13,Smartwatch,1689.66,2
2024-08-14,Laptop,3371.6,5
2024-08-14,Headphones,1444.72,4
2024-08-14,Laptop,3247.72,7
2024-08-14,Tablet,3145.64,4
2024-08-14,Laptop,927.92,2
2024-08-14,Smartwatch,459.5,1
2024-08-14,Smartwatch,5068.98,6
2024-08-14,Laptop,3371.6,5
2024-08-14,Headphones,361.18,1
2024-08-14,Headphones,361.18,1
2024-08-14,Tablet,3145.64,4
2024-08-14,Tablet,7077.69,9
2024-08-14,Smartwatch,2534.49,3
2024-08-14,Smartphone,5698.4,5
2024-08-14,Smartwatch,919.0,2
2024-08-14,Smartphone,6838.08,6
2024-08-14,Tablet,2470.3,10
2024-08-14,Tablet,786.41,1
2024-08-14,Tablet,494.06,2
2024-08-14,Smartphone,6329.52,8
2024-08-14,Laptop,5394.56,8
2024-08-14,Headphones,3250.62,9
2024-08-14,Smartphone,3419.04,3
2024-08-14,Smartwatch,4135.5,9
2024-08-14,Smartphone,5538.33,7
2024-08-14,Smartwatch,5068.98,6
2024-08-14,Laptop,4175.64,9
2024-08-14,Smartphone,3955.95,5
2024-08-14,Smartphone,3419.04,3
2024-08-14,Laptop,1391.88,3
2024-08-14,Tablet,7864.1,10
2024-08-14,Laptop,4175.64,9
2024-08-14,Smartwatch,919.0,2
2024-08-14,Tablet,1572.82,2
2024-08-14,Smartwatch,7603.47,9
2024-08-14,Tablet,3145.64,4
2024-08-14,Tablet,988.12,4
2024-08-15,Tablet,786.41,1
2024-08-15,Smartphone,186.75,9
2024-08-15,Smartwatch,2757.0,6
2024-08-15,Smartphone,4558.72,4
2024-08-15,Laptop,3371.6,5
2024-08-15,Smartwatch,6758.64,8
2024-08-15,Tablet,1572.82,2
2024-08-15,Laptop,1855.84,4
2024-08-15,Laptop,2022.96,3
2024-08-15,Smartphone,2279.36,2
2024-08-15,Smartphone,1139.68,1
2024-08-15,Smartphone,10257.12,9
2024-08-15,Smartwatch,8448.3,10
2024-08-15,Headphones,3250.62,9
2024-08-15,Smartphone,145.25,7
2024-08-15,Smartwatch,5913.81,7
2024-08-15,Headphones,361.18,1
2024-08-15,Smartphone,4558.72,4
2024-08-15,Smartwatch,3379.32,4
2024-08-15,Smartphone,6838.08,6
2024-08-15,Smartwatch,1378.5,3
2024-08-15,Smartphone,6838.08,6
2024-08-15,Laptop,1391.88,3
2024-08-15,Headphones,3250.62,9
2024-08-15,Smartphone,11396.8,10
2024-08-15,Laptop,6743.2,10
2024-08-15,Smartwatch,6758.64,8
2024-08-15,Smartwatch,3676.0,8
2024-08-15,Tablet,2470.3,10
2024-08-15,Tablet,1729.21,7
2024-08-15,Tablet,4718.46,6
2024-08-15,Headphones,1444.72,4
2024-08-15,Smartwatch,1838.0,4
2024-08-15,Smartphone,103.75,5
2024-08-15,Laptop,1391.88,3
2024-08-15,Smartphone,6838.08,6
2024-08-15,Smartphone,2279.36,2
2024-08-15,Laptop,6068.88,9
2024-08-15,Tablet,2359.23,3
2024-08-15,Tablet,5504.87,7
2024-08-15,Laptop,6743.2,10
2024-08-15,Smartphone,4747.14,6
2024-08-16,Smartphone,4558.72,4
2024-08-16,Headphones,1083.54,3
2024-08-16,Smartphone,166.0,8
2024-08-16,Laptop,4639.6,10
2024-08-16,Laptop,6743.2,10
2024-08-16,Smartphone,2279.36,2
2024-08-16,Headphones,2889.44,8
2024-08-16,Headphones,361.18,1
2024-08-16,Smartwatch,459.5,1
2024-08-16,Laptop,6743.2,10
2024-08-16,Smartphone,20.75,1
2024-08-16,Smartphone,11396.8,10
2024-08-16,Tablet,2470.3,10
2024-08-16,Tablet,3932.05,5
2024-08-16,Tablet,1572.82,2
2024-08-16,Smartphone,7977.76,7
2024-08-16,Laptop,4720.24,7
2024-08-16,Smartphone,9117.44,8
2024-08-16,Laptop,6068.88,9
2024-08-16,Laptop,1348.64,2
2024-08-16,Tablet,494.06,2
2024-08-16,Smartwatch,2297.5,5
2024-08-16,Smartwatch,4595.0,10
2024-08-16,Headphones,722.36,2
2024-08-16,Tablet,1729.21,7
2024-08-16,Smartphone,103.75,5
2024-08-16,Smartwatch,459.5,1
2024-08-16,Smartwatch,1378.5,3
2024-08-16,Headphones,1805.9,5
2024-08-16,Tablet,6291.28,8
2024-08-16,Laptop,6068.88,9
2024-08-16,Smartwatch,2297.5,5
2024-08-16,Headphones,2167.08,6
2024-08-16,Smartphone,11396.8,10
2024-08-16,Smartphone,83.0,4
2024-08-16,Laptop,3371.6,5
